domain,problem,heuristic,recursionLevel,searchTimeM,planLengthM,expandedStatesM,expandedStatesGlobalM,expandedStatesLocalM,searchMessagesM,heuristicRequestMessagesM,heuristicReplyMessagesM,totalMessagesM,globalSearchTimeM,localSearchTimeM,globalHeuristicTimeM,localHeuristicTimeM,otherHeuristicTimeM
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-10-0.pddl,FF, 0,   3773.9, 60.2,  14340.0,     0.0,      0.0,  10848.8,      0.0,      0.0,   10848.8,   120.20,    0.0,   3484.6,      0.0,    16.0
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-10-0.pddl,PPsaFF-glcl,-1,   2918.0, 54.8,   8370.0,   264.8,   8104.9,   5577.1,   1007.4,   1007.8,    7592.3,     2.50,  113.8,    143.3,   2173.9,    19.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-10-0.pddl,PPsaFF-sync,-1,   4203.3, 63.0,   6259.8,     0.0,      0.0,   4585.7,  23489.6,  23495.1,   51570.4,   343.50,    0.0,   2134.1,      0.0,   784.8
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-10-1.pddl,FF, 0,   5702.6, 90.6,  27305.4,     0.0,      0.0,  19845.9,      0.0,      0.0,   19845.9,   194.50,    0.0,   5029.5,      0.0,    31.4
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-10-1.pddl,PPsaFF-glcl,-1,   5533.3, 83.4,  24960.8,   885.8,  24073.6,  17202.9,   3360.8,   3361.3,   23925.0,     4.40,  206.7,    241.2,   3950.6,    39.8
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-10-1.pddl,PPsaFF-sync,-1,   3441.4, 68.8,   5326.6,     0.0,      0.0,   4044.3,  20185.5,  20187.6,   44417.4,   304.20,    0.0,   1951.4,      0.0,   790.2
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-10-2.pddl,FF, 0,  14499.4, 67.8, 111737.5,     0.0,      0.0,  71958.7,      0.0,      0.0,   71958.7,   441.00,    0.0,  13811.5,      0.0,    85.8
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-10-2.pddl,PPsaFF-glcl,-1,  10938.3, 60.8,  65092.0,  2994.9,  62100.9,  41976.7,  10865.9,  10866.5,   63709.1,    10.90,  398.7,    547.4,   8062.7,    81.5
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-10-2.pddl,PPsaFF-sync,-1,   3658.3, 63.2,   5223.0,     0.0,      0.0,   3946.2,  18992.7,  18992.1,   41931.0,   330.90,    0.0,   1918.5,      0.0,   731.8
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-11-0.pddl,FF, 0,   6146.5, 66.8,  30785.3,     0.0,      0.0,  25856.8,      0.0,      0.0,   25856.9,   175.30,    0.0,   5990.8,      0.0,    28.6
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-11-0.pddl,PPsaFF-glcl,-1,   4626.1, 71.4,  16498.9,   463.4,  16034.4,  11896.2,   1802.1,   1802.0,   15500.3,     1.70,  156.1,    190.7,   3525.8,    29.0
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-11-0.pddl,PPsaFF-sync,-1,   3702.9, 71.2,   8505.0,     0.0,      0.0,   5939.4,  33160.4,  33162.7,   72262.5,   451.30,    0.0,   2921.1,      0.0,  1215.3
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-11-1.pddl,FF, 0,   2143.1, 78.8,   7752.8,     0.0,      0.0,   6675.8,      0.0,      0.0,    6675.8,    94.40,    0.0,   2905.5,      0.0,    14.6
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-11-1.pddl,PPsaFF-glcl,-1,   7365.5, 78.2,  34503.0,  1075.3,  33426.8,  22788.1,   4050.8,   4051.2,   30890.1,     4.40,  241.3,    295.4,   5519.5,    53.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-11-1.pddl,PPsaFF-sync,-1,  16899.0,109.2,  28203.8,     0.0,      0.0,  20591.1, 110596.7, 110609.0,  241796.8,  1258.20,    0.0,   8425.7,      0.0,  3385.2
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-11-2.pddl,FF, 0, 145183.9,121.0,1076275.7,     0.0,      0.0, 701180.0,      0.0,      0.0,  701180.0,  4061.90,    0.0, 130773.5,      0.0,   842.8
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-11-2.pddl,PPsaFF-glcl,-1,  19473.4, 91.2, 129979.3,  5215.0, 124769.5,  79181.8,  22409.0,  22409.7,  124000.5,    22.80,  619.6,    948.6,  15679.4,   158.6
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-11-2.pddl,PPsaFF-sync,-1,   6294.1, 99.4,  10755.3,     0.0,      0.0,   7859.1,  42433.6,  42437.2,   92729.9,   558.90,    0.0,   3513.0,      0.0,  1401.4
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-0.pddl,FF, 0,  19285.4,123.0, 124607.9,     0.0,      0.0,  75644.4,      0.0,      0.0,   75644.4,   448.60,    0.0,  17715.5,      0.0,    86.1
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-0.pddl,PPsaFF-glcl,-1,  21063.2,104.4, 107073.5,  7758.3,  99326.5,  69589.8,  26520.3,  26521.0,  122631.1,    34.80,  544.8,   1264.0,  14009.2,   118.4
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-0.pddl,PPsaFF-sync,-1,  18390.5,136.8,  41196.9,     0.0,      0.0,  28414.8, 137718.5, 137744.2,  303877.5,  2343.60,    0.0,   9872.9,      0.0,  2849.2
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-1.pddl,FF, 0,  30294.5,111.8, 198492.5,     0.0,      0.0, 122190.6,      0.0,      0.0,  122190.6,   697.00,    0.0,  28299.0,      0.0,   138.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-1.pddl,PPsaFF-glcl,-1,  40844.2,120.8, 215852.2, 13215.5, 202646.0, 142606.4,  50206.2,  50207.8,  243020.4,    54.90, 1065.9,   2096.4,  28273.5,   253.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-1.pddl,PPsaFF-sync,-1,  10444.3,137.4,  28666.2,     0.0,      0.0,  20259.3, 104190.1, 104204.9,  228654.3,  1660.30,    0.0,   7380.8,      0.0,  2200.7
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-0.pddl,FF, 0,  60293.2,131.8, 319351.4,     0.0,      0.0, 268818.3,      0.0,      0.0,  268818.3,  1277.30,    0.0,  59120.2,      0.0,   227.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-0.pddl,PPsaFF-glcl,-1,  39152.9,116.4, 172950.4,  9786.1, 163175.6, 122528.3,  38659.4,  38659.7,  199847.4,    41.30,  933.1,   1956.2,  28655.9,   196.7
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-0.pddl,PPsaFF-sync,-1,  24341.2,171.0,  52897.6,     0.0,      0.0,  37716.0, 202478.6, 202511.0,  442705.6,  3450.60,    0.0,  16446.9,      0.0,  4594.4
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-1.pddl,FF, 0,  68536.4,145.2, 354257.4,     0.0,      0.0, 280314.2,      0.0,      0.0,  280314.2,  1362.60,    0.0,  63960.8,      0.0,   237.5
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-1.pddl,PPsaFF-glcl,-1,  48415.5,130.2, 215032.4, 12105.1, 202939.0, 152413.3,  46123.5,  46124.5,  244661.3,    50.30, 1095.4,   2371.0,  35060.1,   236.8
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-1.pddl,PPsaFF-sync,-1,  19147.0,150.0,  36117.8,     0.0,      0.0,  25433.9, 137424.9, 137450.3,  300309.1,  2388.30,    0.0,  11019.4,      0.0,  3052.7
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-0.pddl,FF, 0,  35813.5, 98.4, 167986.8,     0.0,      0.0, 132355.0,      0.0,      0.0,  132355.0,   665.80,    0.0,  36362.7,      0.0,   114.6
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-0.pddl,PPsaFF-glcl,-1,  16294.4, 98.8,  56704.0,  2475.2,  54231.3,  40915.2,  11360.3,  11361.2,   63636.7,    10.70,  347.5,    731.7,  12116.0,    70.3
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-0.pddl,PPsaFF-sync,-1,  40844.1,167.4,  61192.9,     0.0,      0.0,  43312.8, 263208.8, 263245.9,  569767.5,  4646.30,    0.0,  22989.9,      0.0,  6908.2
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-1.pddl,FF, 0, 184366.1,170.0,1052156.0,     0.0,      0.0, 822667.0,      0.0,      0.0,  822667.0,  4358.90,    0.0, 226564.7,      0.0,  1057.3
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-1.pddl,PPsaFF-glcl,-1,  53975.9,145.8, 193971.3,  6745.3, 187229.1, 141425.9,  41074.8,  41075.9,  223576.6,    29.20,  991.9,   2006.3,  40077.8,   215.4
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-1.pddl,PPsaFF-sync,-1,  47389.9,151.6,  80992.5,     0.0,      0.0,  58724.6, 468703.4, 468785.6,  996213.6,  6138.50,    0.0,  35343.3,      0.0, 11016.0
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-0.pddl,FF, 0,1309059.0,247.5,4251832.2,     0.0,      0.0,3778433.8,      0.0,      0.0, 3778433.8, 22312.50,    0.0,1241642.0,      0.0,  2839.5
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-0.pddl,PPsaFF-glcl,-1, 232254.7,228.4, 699732.7, 20187.1, 679565.3, 536379.3,  94523.1,  94524.5,  725426.9,   124.40, 3747.2,   7643.6, 192372.3,   693.0
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-0.pddl,PPsaFF-sync,-1, 252301.1,241.6, 309127.4,     0.0,      0.0, 217213.1,1310240.2,1310505.6, 2837958.9, 27711.90,    0.0, 149354.2,      0.0, 40724.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-1.pddl,FF, 0, 266078.2,160.2, 882516.3,     0.0,      0.0, 736286.1,      0.0,      0.0,  736286.1,  3943.40,    0.0, 257781.8,      0.0,   903.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-1.pddl,PPsaFF-glcl,-1,  44100.8,195.0, 267165.6,  5458.5, 261706.7, 206715.2,  28691.7,  28692.4,  264099.3,    24.50, 1332.7,   2167.2,  69973.7,   259.7
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-1.pddl,PPsaFF-sync,-1,  63082.7,255.6,  91147.3,     0.0,      0.0,  64189.9, 432235.8, 432322.1,  928747.8,  7634.40,    0.0,  44151.6,      0.0, 12077.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-1.pddl,FF, 0, 374811.8,198.4,1291186.6,     0.0,      0.0,1023250.2,      0.0,      0.0, 1023250.2,  5297.00,    0.0, 394249.4,      0.0,   784.4
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-1.pddl,PPsaFF-glcl,-1, 338735.2,196.0, 908790.9, 30344.6, 878452.6, 683898.9, 122515.4, 122517.4,  928931.7,   200.80, 5176.8,  13724.4, 270469.6,   890.4
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-1.pddl,PPsaFF-sync,-1, 126929.2,212.2, 134703.4,     0.0,      0.0,  94835.6, 513621.7, 513723.2, 1122180.5, 12694.20,    0.0,  72560.5,      0.0, 19290.3
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-2.pddl,FF, 0, 217476.7,187.0, 677047.9,     0.0,      0.0, 605279.1,      0.0,      0.0,  605279.1,  2795.00,    0.0, 223058.3,      0.0,   432.4
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-2.pddl,PPsaFF-glcl,-1, 249659.3,224.7, 688852.4, 14354.9, 674492.9, 535004.4,  61149.7,  61151.9,  657306.0,    72.56, 3634.4,   6441.9, 214761.4,   652.3
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-2.pddl,PPsaFF-sync,-1,  61736.2,186.8,  66813.3,     0.0,      0.0,  45235.8, 262166.0, 262215.4,  569617.2,  6494.50,    0.0,  36447.8,      0.0,  9394.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-17-0.pddl,PPsaFF-glcl,-1,1824468.0,255.0,4392239.5, 98590.5,4293668.0,3556874.5, 429678.0, 429683.5, 4416236.0,   766.00,38693.0,  62126.0,1819693.5,  5469.5
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-17-0.pddl,PPsaFF-sync,-1, 135340.1,304.8, 181728.0,     0.0,      0.0, 128810.2, 744506.2, 744673.0, 1617989.4, 19680.10,    0.0, 125542.5,      0.0, 31358.8
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-4-0.pddl,FF, 0,    889.9, 10.0,    699.1,     0.0,      0.0,    402.6,      0.0,      0.0,     402.6,    23.90,    0.0,   1184.0,      0.0,     3.3
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-4-0.pddl,PPsaFF-glcl,-1,    281.8,  6.6,    249.7,    17.2,    232.6,    141.9,     51.1,     49.1,     242.1,     0.50,   14.0,     56.4,    408.5,     1.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-4-0.pddl,PPsaFF-sync,-1,    541.2,  8.8,    240.8,     0.0,      0.0,    147.3,    698.6,    697.0,    1542.9,    67.90,    0.0,    336.5,      0.0,    75.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-4-1.pddl,FF, 0,    438.7, 14.6,    339.8,     0.0,      0.0,    138.7,      0.0,      0.0,     138.7,    12.50,    0.0,    576.5,      0.0,     0.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-4-1.pddl,PPsaFF-glcl,-1,    245.6, 10.0,    253.2,    29.1,    224.2,    111.3,     82.0,     80.7,     274.0,     1.90,   12.8,     56.1,    347.2,     2.1
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-4-1.pddl,PPsaFF-sync,-1,    613.4, 13.4,    372.0,     0.0,      0.0,    220.4,   1084.3,   1084.0,    2388.7,    91.10,    0.0,    428.7,      0.0,   109.6
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-4-2.pddl,FF, 0,     38.5,  6.0,     38.4,     0.0,      0.0,     29.6,      0.0,      0.0,      29.6,     5.10,    0.0,     95.2,      0.0,     0.0
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-4-2.pddl,PPsaFF-glcl,-1,    154.6,  7.0,    107.1,     8.1,     99.3,     58.1,     34.0,     31.4,     123.5,     0.80,    6.7,     38.0,    181.2,     1.1
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-4-2.pddl,PPsaFF-sync,-1,    390.0,  9.2,    111.5,     0.0,      0.0,     67.7,    328.2,    326.7,     722.6,    46.00,    0.0,    265.3,      0.0,    57.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-5-0.pddl,FF, 0,    678.9, 15.0,   1011.7,     0.0,      0.0,    590.5,      0.0,      0.0,     590.5,    32.60,    0.0,    720.8,      0.0,     4.5
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-5-0.pddl,PPsaFF-glcl,-1,    966.2, 11.8,    780.8,    70.7,    710.4,    424.7,    223.7,    223.6,     872.0,     2.40,   40.1,    125.8,    733.3,     7.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-5-0.pddl,PPsaFF-sync,-1,    593.2, 12.0,    161.5,     0.0,      0.0,    100.1,    480.9,    479.9,    1060.9,    63.30,    0.0,    360.2,      0.0,    81.3
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-5-1.pddl,FF, 0,   1078.2, 18.2,    792.2,     0.0,      0.0,    399.9,      0.0,      0.0,     399.9,    29.50,    0.0,    994.0,      0.0,     3.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-5-1.pddl,PPsaFF-glcl,-1,   1088.8, 17.2,    981.4,   107.1,    875.4,    519.5,    308.8,    308.4,    1136.7,     2.90,   45.1,    107.9,    733.1,     8.0
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-5-1.pddl,PPsaFF-sync,-1,    808.7, 22.6,    597.4,     0.0,      0.0,    375.1,   1737.8,   1736.4,    3849.3,   106.00,    0.0,    465.4,      0.0,   124.6
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-5-2.pddl,FF, 0,   1262.7, 25.0,   2008.2,     0.0,      0.0,   1231.2,      0.0,      0.0,    1231.2,    63.90,    0.0,   1266.4,      0.0,    13.1
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-5-2.pddl,PPsaFF-glcl,-1,   1611.8, 26.2,   2301.4,   245.8,   2056.0,   1356.5,    745.3,    745.2,    2847.0,     5.80,   75.6,    120.3,    974.2,    14.6
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-5-2.pddl,PPsaFF-sync,-1,    875.9, 28.4,   1031.4,     0.0,      0.0,    655.4,   2973.3,   2973.1,    6601.8,   140.00,    0.0,    579.4,      0.0,   161.2
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-6-0.pddl,FF, 0,   1490.0, 21.8,   3770.5,     0.0,      0.0,   2408.4,      0.0,      0.0,    2408.4,    76.60,    0.0,   1225.9,      0.0,    12.6
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-6-0.pddl,PPsaFF-glcl,-1,   1450.2, 27.6,   5592.8,   535.2,   5057.6,   3437.7,   1683.8,   1683.9,    6805.4,     7.10,  105.0,    120.8,    702.2,    18.1
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-6-0.pddl,PPsaFF-sync,-1,    633.7, 24.4,    838.6,     0.0,      0.0,    556.0,   2643.9,   2643.4,    5843.3,    97.30,    0.0,    412.1,      0.0,   107.4
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-6-1.pddl,FF, 0,    455.3, 17.4,    598.8,     0.0,      0.0,    401.8,      0.0,      0.0,     401.8,    22.50,    0.0,    787.1,      0.0,     2.4
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-6-1.pddl,PPsaFF-glcl,-1,    380.5, 15.0,    532.8,    32.4,    500.6,    329.3,    116.8,    116.3,     562.4,     1.00,   25.8,     51.7,    271.5,     3.6
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-6-1.pddl,PPsaFF-sync,-1,    679.0, 24.2,    866.5,     0.0,      0.0,    572.7,   2848.7,   2847.9,    6269.3,   102.40,    0.0,    409.1,      0.0,   103.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-6-2.pddl,FF, 0,   1735.0, 36.4,   6542.7,     0.0,      0.0,   3582.3,      0.0,      0.0,    3582.3,    91.70,    0.0,   1498.2,      0.0,    13.8
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-6-2.pddl,PPsaFF-glcl,-1,   1686.7, 36.6,   6955.9,   762.9,   6193.2,   4037.8,   2355.8,   2356.3,    8749.9,     7.00,  115.6,    139.0,    766.9,    19.6
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-6-2.pddl,PPsaFF-sync,-1,    835.2, 34.8,   1244.4,     0.0,      0.0,    767.4,   3798.1,   3797.9,    8363.4,   125.90,    0.0,    463.4,      0.0,   128.5
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-7-0.pddl,FF, 0,    787.9, 35.6,   2953.1,     0.0,      0.0,   1996.0,      0.0,      0.0,    1996.0,    50.40,    0.0,    832.0,      0.0,     7.0
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-7-0.pddl,PPsaFF-glcl,-1,   1142.2, 35.8,   3373.9,   202.8,   3171.8,   2049.2,    808.9,    808.7,    3666.8,     2.60,   65.7,     73.3,    635.0,    14.1
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-7-0.pddl,PPsaFF-sync,-1,    952.3, 44.4,   2075.5,     0.0,      0.0,   1393.7,   7347.2,   7348.1,   16089.0,   160.10,    0.0,    569.2,      0.0,   184.7
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-7-1.pddl,FF, 0,    985.3, 40.6,   3526.6,     0.0,      0.0,   2266.6,      0.0,      0.0,    2266.6,    59.70,    0.0,    923.1,      0.0,     9.1
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-7-1.pddl,PPsaFF-glcl,-1,   1438.1, 42.0,   4549.8,   295.3,   4255.9,   2676.5,   1122.2,   1122.3,    4921.0,     3.70,   86.7,     98.2,    816.7,    14.1
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-7-1.pddl,PPsaFF-sync,-1,   1153.5, 39.6,   2222.3,     0.0,      0.0,   1470.6,   7683.5,   7682.9,   16837.0,   184.60,    0.0,    619.0,      0.0,   192.8
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-7-2.pddl,FF, 0,    974.4, 41.6,   2472.8,     0.0,      0.0,   1519.5,      0.0,      0.0,    1519.5,    57.00,    0.0,    817.3,      0.0,     9.2
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-7-2.pddl,PPsaFF-glcl,-1,   1299.4, 37.0,   4075.7,   292.9,   3785.8,   2341.8,   1069.3,   1069.5,    4480.6,     4.50,   82.9,     97.4,    682.7,    17.0
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-7-2.pddl,PPsaFF-sync,-1,   1635.7, 56.8,   3337.7,     0.0,      0.0,   2191.7,  11040.9,  11041.3,   24273.9,   244.80,    0.0,    809.8,      0.0,   274.4
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-8-0.pddl,FF, 0,   2543.0, 48.8,   9333.8,     0.0,      0.0,   5217.0,      0.0,      0.0,    5217.0,   142.50,    0.0,   2005.8,      0.0,    20.3
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-8-0.pddl,PPsaFF-glcl,-1,   2951.6, 47.6,  10392.6,   505.7,   9885.6,   5905.4,   2734.2,   2734.4,   11374.0,     5.20,  177.3,    151.8,   1724.7,    28.4
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-8-0.pddl,PPsaFF-sync,-1,   2576.8, 65.8,   6769.5,     0.0,      0.0,   4382.5,  28682.6,  28686.0,   61751.1,   417.90,    0.0,   1501.4,      0.0,   539.1
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-8-1.pddl,FF, 0,   2566.0, 50.0,  10421.8,     0.0,      0.0,   6244.9,      0.0,      0.0,    6244.9,   140.50,    0.0,   2003.1,      0.0,    21.6
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-8-1.pddl,PPsaFF-glcl,-1,   2424.7, 40.0,   7086.1,   676.9,   6408.9,   4294.5,   2060.1,   2060.0,    8414.6,     9.70,  148.0,    173.7,   1313.3,    25.2
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-8-1.pddl,PPsaFF-sync,-1,   1743.6, 55.6,   4138.1,     0.0,      0.0,   2783.4,  12923.5,  12925.0,   28631.9,   310.20,    0.0,   1159.0,      0.0,   334.8
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-8-2.pddl,FF, 0,   1958.4, 47.2,   5399.3,     0.0,      0.0,   3316.5,      0.0,      0.0,    3316.5,    92.40,    0.0,   1606.1,      0.0,    10.9
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-8-2.pddl,PPsaFF-glcl,-1,   1118.3, 24.8,   1700.4,    98.3,   1602.0,   1069.2,    345.9,    345.6,    1760.7,     1.80,   50.7,     84.5,    910.8,     8.2
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-8-2.pddl,PPsaFF-sync,-1,   2045.4, 55.2,   4133.8,     0.0,      0.0,   2825.5,  13184.9,  13186.1,   29196.5,   282.70,    0.0,   1134.2,      0.0,   345.3
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-9-0.pddl,FF, 0,   7183.6, 85.0,  50593.3,     0.0,      0.0,  33881.6,      0.0,      0.0,   33881.6,   281.40,    0.0,   6455.5,      0.0,    50.3
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-9-0.pddl,PPsaFF-glcl,-1,   8518.3, 82.6,  47544.7,  3962.2,  43588.4,  30783.3,  15251.5,  15252.2,   61287.0,    18.40,  359.5,    523.6,   5007.5,    72.5
